from	to
000460299000006	A1983PY32000010
000457666400028	A1983PY32000010
000465774800001	A1983PY32000010
000462465800021	A1983PY32000010
000463506100001	A1983PY32000010
000461686200001	A1983PY32000010
000461813700002	A1983PY32000010
000451592200004	A1983PY32000010
000463163800001	A1983PY32000010
000462883000002	A1983PY32000010
000460975200001	A1983PY32000010
000463998100001	A1983PY32000010
000460638800018	A1983PY32000010
000460932300008	A1983PY32000010
000460345400001	A1983PY32000010
000458166300009	A1983PY32000010
000468315000004	A1983PY32000010
000466759400007	A1983PY32000010
000465096600004	A1983PY32000010
000465059400113	A1983PY32000010
000464481000008	A1983PY32000010
000464530600001	A1983PY32000010
000462221200023	A1983PY32000010
000461379400030	A1983PY32000010
000460593600005	A1983PY32000010
000460532100003	A1983PY32000010
000460198500008	A1983PY32000010
000459951300006	A1983PY32000010
000460290400003	A1983PY32000010
000460311200004	A1983PY32000010
000460023700001	A1983PY32000010
000459845800007	A1983PY32000010
000459636500011	A1983PY32000010
000458430400014	A1983PY32000010
000455379700008	A1983PY32000010
000462055900010	A1983PY32000010
000460294100001	A1983PY32000010
000459852700001	A1983PY32000010
000459603900001	A1983PY32000010
000459643800036	A1983PY32000010
000459061700001	A1983PY32000010
000458716600001	A1983PY32000010
000458571300002	A1983PY32000010
000458882300015	A1983PY32000010
000458257900001	A1983PY32000010
000457844500001	A1983PY32000010
000462105500003	A1983PY32000010
000462145900005	A1983PY32000010
000460481300025	A1983PY32000010
000460077200015	A1983PY32000010
000460081800001	A1983PY32000010
000460113900027	A1983PY32000010
000459977900003	A1983PY32000010
000459167500004	A1983PY32000010
000458237000015	A1983PY32000010
000458332600001	A1983PY32000010
000456752000011	A1983PY32000010
000457491200002	A1983PY32000010
000456550100007	A1983PY32000010
000456550100011	A1983PY32000010
000456550100012	A1983PY32000010
000456714500004	A1983PY32000010
000455846200001	A1983PY32000010
000454590200005	A1983PY32000010
000454595600001	A1983PY32000010
000453497500033	A1983PY32000010
000452587100030	A1983PY32000010
000452587100031	A1983PY32000010
000456442800002	A1983PY32000010
000455555000001	A1983PY32000010
000463263000006	A1983PY32000010
000454909300001	A1983PY32000010
000463639800001	A1983PY32000010
000458672900008	A1983PY32000010
000454949600003	A1983PY32000010
000452732500004	A1983PY32000010
000569378000018	A1983PY32000010
000550988800004	A1983PY32000010
000569023400082	A1983PY32000010
000532148800026	A1983PY32000010
000522220800064	A1983PY32000010
000522220800057	A1983PY32000010
000515669200009	A1983PY32000010
000514360400003	A1983PY32000010
000514412100004	A1983PY32000010
000511451500002	A1983PY32000010
000510258700006	A1983PY32000010
000489153100008	A1983PY32000010
000504882500011	A1983PY32000010
000488860700013	A1983PY32000010
000500475000013	A1983PY32000010
000500711000010	A1983PY32000010
000499681000004	A1983PY32000010
000496459200007	A1983PY32000010
000496348200001	A1983PY32000010
000489066100002	A1983PY32000010
000488769600002	A1983PY32000010
000485804400039	A1983PY32000010
000474638000007	A1983PY32000010
000477564000009	A1983PY32000010
000474726400012	A1983PY32000010
000474448700003	A1983PY32000010
000473394200001	A1983PY32000010
000473304000020	A1983PY32000010
000473322400011	A1983PY32000010
000472542500009	A1983PY32000010
000469410800008	A1983PY32000010
000472597800007	A1983PY32000010
000472756400011	A1983PY32000010
000470292600007	A1983PY32000010
000470708200012	A1983PY32000010
000470249300003	A1983PY32000010
000470070200002	A1983PY32000010
000470142100002	A1983PY32000010
000470123000092	A1983PY32000010
000469400300010	A1983PY32000010
000469809200003	A1983PY32000010
000469971200004	A1983PY32000010
000469466700010	A1983PY32000010
000468638000003	A1983PY32000010
000467622600004	A1983PY32000010
000467212300006	A1983PY32000010
000467133200001	A1983PY32000010
000465315800001	A1983PY32000010
000465330100005	A1983PY32000010
000462071900017	A1983PY32000010
000462918100008	A1983PY32000010
000462177600004	A1983PY32000010
000462177600009	A1983PY32000010
000462275100002	A1983PY32000010
000462044000007	A1983PY32000010
000461523000007	A1983PY32000010
000460709900029	A1983PY32000010
000460538000004	A1983PY32000010
000460337700041	A1983PY32000010
000459646600007	A1983PY32000010
000459255900007	A1983PY32000010
000458326200001	A1983PY32000010
000456756400003	A1983PY32000010
000456484400007	A1983PY32000010
000456129700002	A1983PY32000010
000456278500015	A1983PY32000010
000455382600006	A1983PY32000010
000454701900005	A1983PY32000010
000453793800002	A1983PY32000010
000454140700003	A1983PY32000010
000454130400001	A1983PY32000010
000452332300004	A1983PY32000010
000452323000002	A1983PY32000010
000452915200003	A1983PY32000010
000452113800001	A1983PY32000010
000457063100011	A1983PY32000010
000455592000002	A1983PY32000010
000454972600091	A1983PY32000010
000453337400032	A1983PY32000010
000453763500002	A1983PY32000010
000451298700010	A1983PY32000010
000451298700027	A1983PY32000010
000451722400004	A1983PY32000010
000449136900017	A1983PY32000010
000451815600004	A1983PY32000010
000450524000016	A1983PY32000010
000451776000013	A1983PY32000010
000452886500009	A1983PY32000010
000452273300003	A1983PY32000010
000451176700015	A1983PY32000010
000451058700009	A1983PY32000010
000452761400004	A1983PY32000010
000451406200002	A1983PY32000010
000451406200013	A1983PY32000010
000451003300004	A1983PY32000010
000450507000003	A1983PY32000010
000450370200004	A1983PY32000010
000449136900030	A1983PY32000010
A1981LR08600018	A1979HM23300006
A1981LR08600018	A1974U083000004
A1981LR08600018	A1978FK38700009
A1981LR08600018	A1975AL37500013
A1981LR08600018	A1979GJ74000007
A1981LR08600018	A1975AC68700007
A1981LR08600018	A1975AZ92700025
A1981LR08600018	A1972O315600003
A1981LR08600018	A1962CCK3800005
A1981LR08600018	A1975W045500008
A1981LR08600018	A1975AW34500010
A1981LR08600018	A1977DW93400002
A1981LR08600018	A1978FD65400001
A1981LR08600018	A1975AZ92700011
000576179200001	000072070700014
000514652900005	000072070700014
000518629800007	000072070700014
000504395100001	000072070700014
000489103000010	000072070700014
000450524000002	000072070700014
000437486800001	000072070700014
000436044000007	000072070700014
000459302100008	000072070700014
000440516400005	000072070700014
000443200200013	000072070700014
000438429600004	000072070700014
000410644000003	000072070700014
000401688400031	000072070700014
000398364500001	000072070700014
000398868300018	000072070700014
000404106900002	000072070700014
000387852000004	000072070700014
000388676500006	000072070700014
000383620900004	000072070700014
000458994100017	000072070700014
000375058100020	000072070700014
000370458500042	000072070700014
000377215300013	000072070700014
000215813500003	000072070700014
000354125400005	000072070700014
000347724200016	000072070700014
000349562300002	000072070700014
000342506300013	000072070700014
000334186500011	000072070700014
000328928600007	000072070700014
000320863100002	000072070700014
000314326900006	000072070700014
000300568300033	000072070700014
000295654000001	000072070700014
000292439300001	000072070700014
000286909200005	000072070700014
000282118900003	000072070700014
000276952800001	000072070700014
000208991700004	000072070700014
000274406900003	000072070700014
000284338300003	000072070700014
000266678700006	000072070700014
000266031300003	000072070700014
000263925800005	000072070700014
000319121200017	000072070700014
000264340200002	000072070700014
000258578200003	000072070700014
000255922100011	000072070700014
000254848900004	000072070700014
000255558300006	000072070700014
000249579200004	000072070700014
000246411200007	000072070700014
000244646000004	000072070700014
000298164400070	000072070700014
000248679400002	000072070700014
000249806700001	000072070700014
000242194400002	000072070700014
000242342000006	000072070700014
000239104400037	000072070700014
000239394600002	000072070700014
000237083700006	000072070700014
000237100700001	000072070700014
000234615500006	000072070700014
000238985100007	000072070700014
000230871500008	000072070700014
000227072300008	000072070700014
000230996900002	000072070700014
000224180700003	000072070700014
000224145200013	000072070700014
000224710200001	000072070700014
000223704400006	000072070700014
000220201400003	000072070700014
000223882600007	000072070700014
000220702400007	000072070700014
000225752700006	000072070700014
000222514200006	000072070700014
000184973300008	000072070700014
000183630900002	000072070700014
000184206400005	000072070700014
000184177000011	000072070700014
000183951100005	000072070700014
000181300300002	000072070700014
000180663300009	000072070700014
000178505000007	000072070700014
000176046900003	000072070700014
000175064900012	000072070700014
000175740400005	000072070700014
000169925700002	000072070700014
000169566100001	000072070700014
000169898600004	000072070700014
000170455900007	000072070700014
000086482900005	000072070700014
000087512200004	000072070700014
000086657600008	000072070700014
000088186300006	000072070700014
000085246100006	000072070700014
000166651500001	000072070700014
000084582300004	000072070700014
000082118900002	000072070700014
A1993KU28600004	A1981MC94200012
A1993KU28600004	A1981MX97300006
A1993KU28600004	A1987H936600012
A1993KU28600004	000209510400005
A1993KU28600004	A1982MZ06700021
A1993KU28600004	A1981LK83300003
A1993KU28600004	A1981LM56000020
A1993KU28600004	A1986F687600007
A1993KU28600004	A1989T914800005
A1993KU28600004	A1989AT47100011
A1993KU28600004	A1984SX86900011
A1993KU28600004	A1980KH70600010
A1993KU28600004	A1983QN91600016
A1993KU28600004	A1985AFN6400014
A1993KU28600004	A1988P906500020
A1993KU28600004	A1988R502900007
000540283600001	A1994PG29900008
000509318900001	A1994PG29900008
000497875900001	A1994PG29900008
000455524800035	A1994PG29900008
000459589000020	A1994PG29900008
000397036600005	A1994PG29900008
000468622200002	A1994PG29900008
000372158500020	A1994PG29900008
000349605600009	A1994PG29900008
000347585500014	A1994PG29900008
000344140900018	A1994PG29900008
000317743900001	A1994PG29900008
000314715300003	A1994PG29900008
000303326400002	A1994PG29900008
000307546700005	A1994PG29900008
000295577900001	A1994PG29900008
000293939200001	A1994PG29900008
000289073000015	A1994PG29900008
000284648200009	A1994PG29900008
000276862200006	A1994PG29900008
000273503400004	A1994PG29900008
000271483000004	A1994PG29900008
000268069900006	A1994PG29900008
000262908200007	A1994PG29900008
000256014700001	A1994PG29900008
000255944700015	A1994PG29900008
000306419600016	A1994PG29900008
000260016900010	A1994PG29900008
000247302800007	A1994PG29900008
000248857200004	A1994PG29900008
000248857200005	A1994PG29900008
000232885200002	A1994PG29900008
000227422800001	A1994PG29900008
000221640000009	A1994PG29900008
000220760000002	A1994PG29900008
000185909000005	A1994PG29900008
000184206400004	A1994PG29900008
000183951500002	A1994PG29900008
000181454500001	A1994PG29900008
000179724900012	A1994PG29900008
000179573300011	A1994PG29900008
000175144000005	A1994PG29900008
000170404500003	A1994PG29900008
000170879500003	A1994PG29900008
000168708100004	A1994PG29900008
000080458500008	A1994PG29900008
000078697700008	A1994PG29900008
000079675600007	A1994PG29900008
000076752900002	A1994PG29900008
000070999700005	A1994PG29900008
A1996VL07700004	A1994PG29900008
000580635900057	A1983PY32000010
000580635900113	A1983PY32000010
000580635900033	A1983PY32000010
000597701600001	A1983PY32000010
000597349800001	A1983PY32000010
000596119100001	A1983PY32000010
000595481700001	A1983PY32000010
000592992600028	A1983PY32000010
000596724500009	A1983PY32000010
000592420200001	A1983PY32000010
000591740400017	A1983PY32000010
000587138100001	A1983PY32000010
000587138100038	A1983PY32000010
000578004300042	A1983PY32000010
000574555000003	A1983PY32000010
000594096100001	A1983PY32000010
000593715300001	A1983PY32000010
000593253800001	A1983PY32000010
000592382900001	A1983PY32000010
000592041100001	A1983PY32000010
000592292200001	A1983PY32000010
000591102000001	A1983PY32000010
000595122000001	A1983PY32000010
000590386300001	A1983PY32000010
000590486700002	A1983PY32000010
000589448900002	A1983PY32000010
000592225900001	A1983PY32000010
000594824100020	A1983PY32000010
000588157800001	A1983PY32000010
000590703300001	A1983PY32000010
000587552900001	A1983PY32000010
000584055700001	A1983PY32000010
000584475500001	A1983PY32000010
000595550400004	A1983PY32000010
000590909900012	A1983PY32000010
000588004200083	A1983PY32000010
000588059000022	A1983PY32000010
000586806900004	A1983PY32000010
000586804800009	A1983PY32000010
000593689900001	A1983PY32000010
000591076700003	A1983PY32000010
000588901500001	A1983PY32000010
000588161700005	A1983PY32000010
000580051200010	A1983PY32000010
000580051200017	A1983PY32000010
000585195800005	A1983PY32000010
000579177600019	A1983PY32000010
000575170900015	A1983PY32000010
000551465100042	A1983PY32000010
000583650300001	A1983PY32000010
000585232100001	A1983PY32000010
000579823700001	A1983PY32000010
000581496100001	A1983PY32000010
000580391100001	A1983PY32000010
000583713200001	A1983PY32000010
000580862000001	A1983PY32000010
000581667200001	A1983PY32000010
000577961300001	A1983PY32000010
000578546700001	A1983PY32000010
000542505800001	A1983PY32000010
000578551100001	A1983PY32000010
000579122200001	A1983PY32000010
000578456300001	A1983PY32000010
000581808000006	A1983PY32000010
000577522900001	A1983PY32000010
000574022000001	A1983PY32000010
000593214100007	A1983PY32000010
000593436600006	A1983PY32000010
000581235000002	A1983PY32000010
000580998000016	A1983PY32000010
000581206900004	A1983PY32000010
000577507100003	A1983PY32000010
000577347900007	A1983PY32000010
000575827300006	A1983PY32000010
000570878500029	A1983PY32000010
000564691200004	A1983PY32000010
000575459600001	A1983PY32000010
000575231500001	A1983PY32000010
000574680600001	A1983PY32000010
000572861800001	A1983PY32000010
000576016600001	A1983PY32000010
000571361800001	A1983PY32000010
000570284600001	A1983PY32000010
000573269900001	A1983PY32000010
000576321000001	A1983PY32000010
000570682200001	A1983PY32000010
000569321300001	A1983PY32000010
000568945600001	A1983PY32000010
000575632000001	A1983PY32000010
000568248300001	A1983PY32000010
000570751500001	A1983PY32000010
000568789400001	A1983PY32000010
000567001700001	A1983PY32000010
000572228300001	A1983PY32000010
000564987200001	A1983PY32000010
000595302600003	A1983PY32000010
000582640000007	A1983PY32000010
000582584000021	A1983PY32000010
000580920000001	A1983PY32000010
000573524300002	A1983PY32000010
000572544200079	A1983PY32000010
000571991900019	A1983PY32000010
000571393700004	A1983PY32000010
000571393700006	A1983PY32000010
000571180800003	A1983PY32000010
000569266800002	A1983PY32000010
000567003000033	A1983PY32000010
000566872600072	A1983PY32000010
000563984400007	A1983PY32000010
000561935500020	A1983PY32000010
000561767100025	A1983PY32000010
000561913100003	A1983PY32000010
000561696400002	A1983PY32000010
